Name,Price,Relative Price,Units,Supermarket,Link,Image
Tesco Finest Moussaka 380g,4.5,11.84,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317198666,https://digitalcontent.api.tesco.com/v2/media/ghs/d8590143-06f5-4352-97cb-b8728def9faa/a8daced2-76c6-4789-ab16-8483d1bed9fb.jpeg?h=225&w=225
Tesco Finest 2 Dark Rum & Pineapple Upside Down Puddings 220g,3.75,17.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314577833,https://digitalcontent.api.tesco.com/v2/media/ghs/16dc1f5d-62de-4c22-b395-e314ecceb108/77230c7d-2b6c-4b48-b365-492568b8d76f.jpeg?h=225&w=225
Tesco Finest Sticky Toffee Pudding 400g,5.0,12.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314695537,https://digitalcontent.api.tesco.com/v2/media/ghs/618578c4-683c-4c45-9567-f749b18527bb/b8714321-1914-4425-a89b-2b4885b846ca.jpeg?h=225&w=225
Tesco Wiltshire Ham Cheddar & Dijon Mustard Baguette,4.5,4.5,per_unit,Tesco,https://www.tesco.com/groceries/en-GB/products/316656938,https://digitalcontent.api.tesco.com/v2/media/ghs/a6a5b3a5-5cfe-42f6-9dfe-b9612e05e173/b0edcf65-9c26-4233-a0c6-d393dfb4ae3d.jpeg?h=225&w=225
Yeo Valley Organic Natural Kefir Yogurt 950g,4.5,4.7,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/308112696,https://digitalcontent.api.tesco.com/v2/media/ghs/7ebd46e6-7801-4ca2-96fa-1a8d731f9f66/f2742a75-b18d-4121-a7ac-9879cb25b85c.jpeg?h=225&w=225
"Tesco Finest Banana, Butterscotch & Pecan Sponge Puddings 260g",3.75,14.4,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314710060,https://digitalcontent.api.tesco.com/v2/media/ghs/64bcf7fe-e044-4f15-abd3-4d039947edcc/76f5e58d-6d91-4a35-8693-75b598200ec5.jpeg?h=225&w=225
Tesco Korean BBQ Inspired Pork Belly Slices 400g,5.0,12.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315736615,https://digitalcontent.api.tesco.com/v2/media/ghs/fcc2d932-b9e3-4931-a6c7-2ea55c39d645/172d1131-d499-4297-a44c-d99180ec9ba2.jpeg?h=225&w=225
Tesco Finest Coleslaw 500G,2.4,4.8,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314930677,https://digitalcontent.api.tesco.com/v2/media/ghs/e953e049-c4aa-4dc6-b34a-d335d555243d/fae391b9-8312-437e-b8b3-40b711818e12.jpeg?h=225&w=225
Tesco Finest Honey Sriracha Coleslaw 250g,2.4,9.6,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315836998,https://digitalcontent.api.tesco.com/v2/media/ghs/3650cdc0-0649-4ee1-88ea-61f5f1967da9/bf65b775-0a3f-4488-9950-b85ae54c8677.jpeg?h=225&w=225
Tesco 2 Chocolate Sponge Puddings 210g,2.65,12.6,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314843081,https://digitalcontent.api.tesco.com/v2/media/ghs/e879b90a-3947-44e5-ab86-390b01d59f1d/f9080a1e-751d-489a-86a1-051f44648200.jpeg?h=225&w=225
Tesco Finest Coleslaw 300G,1.6,5.3,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314105379,https://digitalcontent.api.tesco.com/v2/media/ghs/7ba310b4-206e-45dd-85fb-5476fc2cbe11/32ba34ab-7d67-4532-8a7d-ee312a4d1339.jpeg?h=225&w=225
Tesco Finest Coleslaw 180G,1.25,6.9,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/313968551,https://digitalcontent.api.tesco.com/v2/media/ghs/29330b05-d2ac-4377-b318-171bd8804257/5897409b-7978-4a43-9903-84bec474e259.jpeg?h=225&w=225
Tesco Finest Extra Mature Cheddar Cheese Coleslaw 250g,1.85,7.4,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314950754,https://digitalcontent.api.tesco.com/v2/media/ghs/4688bd34-7f38-441b-9edb-f8541f004ebf/fb5bbf6c-48bd-424f-b209-8f9593b1daf5.jpeg?h=225&w=225
Lindahl's Pro Plus Banoffee Fat Free Quark 150G,1.25,8.33,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/310700124,https://digitalcontent.api.tesco.com/v2/media/ghs/466aa1c2-448d-41bb-bf56-7b47ea46c52a/07f64af4-7d94-4636-a8a8-ace87197835e.jpeg?h=225&w=225
Lindahls Pro+ Lemon Cheesecake Quark 150G,1.25,8.33,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/305956449,https://digitalcontent.api.tesco.com/v2/media/ghs/8860f186-da33-43ef-b384-c0e698a3c059/92c4aa20-ea07-4834-934c-67fd033c4a7a.jpeg?h=225&w=225
Activia Kefir Natural Gut Health Yoghurt Multipack 2x150g,2.0,6.7,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317551496,https://digitalcontent.api.tesco.com/v2/media/ghs/6466a2fa-0f67-461e-9643-2d5cdeb6bd63/816c1d3f-c528-4808-9678-90212e66e745.jpeg?h=225&w=225
Activia Kefir Strawberry & Raspberry Gut Health Yoghurt Multipack 2x150g,2.0,6.7,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317530233,https://digitalcontent.api.tesco.com/v2/media/ghs/39c8614e-1030-458b-8b6a-4bd402189a85/12232f3d-47a3-4b00-abc3-368954f2fe72.jpeg?h=225&w=225
Tesco Coleslaw 500G,1.65,3.3,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314954427,https://digitalcontent.api.tesco.com/v2/media/ghs/a1b9df80-15fe-46be-82dc-9805a9a5431a/cd4663bd-1b43-452e-992d-3436d138900c.jpeg?h=225&w=225
Tesco British Wafer Thin Oak Smoked Ham 120g,2.0,16.7,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315961780,https://digitalcontent.api.tesco.com/v2/media/ghs/3689440e-3445-4b71-a2e3-c8f1cdba56b2/6ca7f0ee-907c-4691-a8f4-9a11bb623554.jpeg?h=225&w=225
Tesco Reduced Fat Coleslaw - 300g,1.1,3.7,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316176037,https://digitalcontent.api.tesco.com/v2/media/ghs/0f506023-613d-46da-a247-7cb27667eef7/806f7d4d-b4dd-4670-8593-90e506f956b6.jpeg?h=225&w=225
Tesco Gut Sense Natural Kefir Yogurt 350g,1.5,4.3,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317537681,https://digitalcontent.api.tesco.com/v2/media/ghs/0651a45d-e2f8-4749-87f1-4bb84915b54c/52643c32-8f4f-4127-b385-00f380df85b9.jpeg?h=225&w=225
Tesco Coleslaw 180g,0.9,5.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314929216,https://digitalcontent.api.tesco.com/v2/media/ghs/2d4cc339-6b6b-435d-9e3e-b4a44a15f071/48fdbb14-183d-4c83-9e51-782e64e38b7a.jpeg?h=225&w=225
Biotiful Gut Health Kefir Protein Cherry 250g,1.85,7.4,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315077703,https://digitalcontent.api.tesco.com/v2/media/ghs/2a6a815c-6201-4d1c-9490-411a3642ff46/e626783c-29ee-4819-abde-3afe0c6bc6f5.jpeg?h=225&w=225
Tesco Coleslaw 300G,1.15,3.8,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314705395,https://digitalcontent.api.tesco.com/v2/media/ghs/e7547c33-92ed-4e50-a043-bf5eb414c3f4/029c435e-5a53-4d32-9d80-4f7a0aa3de25.jpeg?h=225&w=225
Tesco Cheese Coleslaw 300g,1.3,4.3,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315964794,https://digitalcontent.api.tesco.com/v2/media/ghs/d09f5227-8d82-4e5f-af68-93505fd16656/12b8c02a-d301-4e07-b07a-d60258b7283b.jpeg?h=225&w=225
Tesco British Pork Belly Slices 550g,4.1,7.46,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314690894,https://digitalcontent.api.tesco.com/v2/media/ghs/049e272c-6cb2-4679-8c77-99e2032d4b94/bd971d37-7e8b-4262-b55f-4aa3a2eae737.jpeg?h=225&w=225
Tesco Gut Sense Red Berries & Cherry Kefir Yogurt 350g,1.5,4.3,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317749689,https://digitalcontent.api.tesco.com/v2/media/ghs/37c57a70-6b2b-49c6-ae24-626f5a050b45/a7abc31c-d697-4daa-a725-2f450d193ec7.jpeg?h=225&w=225
Bio&Me Kefir Yoghurt Vanilla 350g,2.1,6.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317537306,https://digitalcontent.api.tesco.com/v2/media/ghs/b48ed005-34fd-4dd4-8a3c-25f037ba102a/12c81a7d-c27d-43e5-9472-bdb06988a4c4_561002086.jpeg?h=225&w=225
Bio&Me Mango Kefir Yoghurt 350g,2.1,6.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317205285,https://digitalcontent.api.tesco.com/v2/media/ghs/b5901ba2-131f-4409-b308-f8abfe5b58e4/84ee5e87-af1d-4582-98b6-e4ac28a52635_104205153.jpeg?h=225&w=225
Bio&Me Original Kefir Yoghurt 350g,2.1,6.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317404389,https://digitalcontent.api.tesco.com/v2/media/ghs/f3b6206a-e8a2-4a5b-9938-9572ffdacd73/3e194c10-00ba-40a0-a673-805b28559266_780784596.jpeg?h=225&w=225
Uptown Diner Burger Slaw 300G,2.0,6.7,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317416029,https://digitalcontent.api.tesco.com/v2/media/ghs/252bed10-fd26-4d31-b09c-6eae9e7b1532/41ffa3f8-7110-4a14-8719-08cbf7e3fb0f.jpeg?h=225&w=225
Eastmans Coleslaw 500g.,0.99,2.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316052092,https://digitalcontent.api.tesco.com/v2/media/ghs/c19b8146-fdd7-49c4-9ddf-9fcedd6570bf/2833014f-0ad8-474b-9c5b-750cd7a9dc85.jpeg?h=225&w=225
Vadasz Super Beet Kimchi 400G,4.5,11.2,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/312558986,https://digitalcontent.api.tesco.com/v2/media/ghs/d5f5ed7e-a40b-4707-8a91-160fbbc25963/ea945a8b-589e-4f72-9d25-385676de0542_1449576770.jpeg?h=225&w=225
Vadasz Hot & Sweet Jalapeno Relish 400g,4.5,11.2,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315386464,https://digitalcontent.api.tesco.com/v2/media/ghs/d562301b-7409-4a39-91e6-3166646c0a48/1c71f3c4-fbae-4f45-a5b7-1f1c92251cb1_1551988846.jpeg?h=225&w=225
Unearthed Stuffed Green Peppers 150g,3.65,24.3,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315165680,https://digitalcontent.api.tesco.com/v2/media/ghs/c3eb60b9-b352-4837-a7ca-c5f34835965c/4604d41a-6680-46b0-89e4-4f76eae8afb0.jpeg?h=225&w=225
Unearthed Serrano Ham Croquetas 180g,4.75,26.4,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315153659,https://digitalcontent.api.tesco.com/v2/media/ghs/ccbef305-9a60-477d-bf3b-6d57f8ad569b/682feaf7-dff4-47b7-a663-e1a46f96e8d6.jpeg?h=225&w=225
Tesco Finest Dinky Cheese & Jalapeno Mini Rolls 120g,3.5,29.2,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314685624,https://digitalcontent.api.tesco.com/v2/media/ghs/a1b020b5-f15d-4071-9357-41dbdf1d82df/59096c51-ec3c-4066-aec8-718bbeff8406.jpeg?h=225&w=225
Tesco British Pork Chops 350g,3.1,8.86,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314094799,https://digitalcontent.api.tesco.com/v2/media/ghs/348b7647-b88c-4bbb-93ac-6b1dc27df288/6e4fb01a-a907-49b6-ac47-a1588c12f474.jpeg?h=225&w=225
Unearthed Spanish Spinach Tortilla 500g,4.0,8.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317874131,https://digitalcontent.api.tesco.com/v2/media/ghs/03440306-57a1-4e88-942a-29601e1360b6/4a3ce138-8053-46c0-838a-e72d63733e95.jpeg?h=225&w=225
Gosh Mediterranean Falafel 171G,2.2,12.86,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314118116,https://digitalcontent.api.tesco.com/v2/media/ghs/ae8880f7-5198-435c-a9d4-6879aa7bfe13/d8f8eaa3-19c5-4206-b48d-a94a04c4d1ba.jpeg?h=225&w=225
Gosh Moroccan Spiced Falafel 171G,2.2,12.86,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314324655,https://digitalcontent.api.tesco.com/v2/media/ghs/40a25bbd-01d7-4201-b5e0-e8026445860b/dc3f5973-bae5-4186-948a-cf71ed3b44f7.jpeg?h=225&w=225
Tesco Soft Cheese Stuffed Peppers 145g,3.0,20.7,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315589063,https://digitalcontent.api.tesco.com/v2/media/ghs/831a2285-b377-4ad2-a0c9-eab08b27fdfc/24ec1207-f9ee-4609-9434-645e59e541af_600563475.jpeg?h=225&w=225
Unearthed Stuffed Pepper Platter 210g,4.5,21.4,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314932494,https://digitalcontent.api.tesco.com/v2/media/ghs/a53e9cef-7ab7-41ca-93ab-1d6df1b27fad/62f50a10-04ef-4b68-b431-633fe15284e9.jpeg?h=225&w=225
Tesco British Pork Loin Steaks 500g,4.1,8.2,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314706371,https://digitalcontent.api.tesco.com/v2/media/ghs/9ebafb49-dccc-4949-81a0-0edd0ad1cafb/27d7efc6-2a3f-45eb-867d-ae4680be9765.jpeg?h=225&w=225
Unearthed Spanish Omelette with Spinach 250g,2.95,11.8,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315071905,https://digitalcontent.api.tesco.com/v2/media/ghs/9b1ce93a-0df1-4597-a81a-4e72cbe6bbe9/e7a381c6-e9c1-417f-a726-4f6e45a5afe4.jpeg?h=225&w=225
Tesco Finest Apple Wood Smoked Finely Sliced Ham 120g,3.25,27.1,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316068767,https://digitalcontent.api.tesco.com/v2/media/ghs/824909a9-ebc3-48d0-a961-efa2d29ee904/316b5c84-5c57-417b-9563-35e68f410bfa.jpeg?h=225&w=225
Tesco British Pork Chops 700G 700G,5.0,7.14,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314598278,https://digitalcontent.api.tesco.com/v2/media/ghs/cce60a21-d8a7-4b57-9659-82b21cd57035/eb77bf52-2b65-4425-8efe-5b8de38da87a.jpeg?h=225&w=225
Unearthed Spanish Potato Omelette 500g,4.0,8.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315078276,https://digitalcontent.api.tesco.com/v2/media/ghs/45c7569b-eca9-43b5-97a1-fe751d300563/6340b1b0-fd8e-4ac7-85b3-20ff0e34223a.jpeg?h=225&w=225
Tesco British Smoked Ham 120g,2.0,16.7,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316199148,https://digitalcontent.api.tesco.com/v2/media/ghs/25b24ec1-7555-4e6a-b2b4-4636fd2fcf25/6d456436-4aa2-4ef0-8a21-28cfd5d62b9e.jpeg?h=225&w=225
Tesco British Pork Loin Medallion Steaks 400g,4.0,10.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314836176,https://digitalcontent.api.tesco.com/v2/media/ghs/dc47e1b6-9607-431e-842a-58235126fa6b/11a0d786-e9ea-40f6-9ff3-178de5b47c28.jpeg?h=225&w=225
Tesco Finest Dry Cured Oak Smoked Ham Slices 130g,4.0,30.8,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317046904,https://digitalcontent.api.tesco.com/v2/media/ghs/4ff039c1-fc6b-4095-a67f-1afa7df84a0d/b738c244-0515-4a97-9fb3-02376c9c112c.jpeg?h=225&w=225
Tesco 70 Pork Cocktail Sausages 560g,2.95,5.3,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315562768,https://digitalcontent.api.tesco.com/v2/media/ghs/e7967a0b-2db5-4b93-b76f-7a138af7131a/f358ca23-1434-4195-9012-345b8a234ee7.jpeg?h=225&w=225
Tesco Peppered Ham 120g,2.0,16.7,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316192340,https://digitalcontent.api.tesco.com/v2/media/ghs/3f6b2c29-8ad1-47f3-8a7a-deeb5e3da4d0/22bbcd51-9979-4f1c-822c-cdd86e567f5b.jpeg?h=225&w=225
Tesco 4 Char Sui Pork Loin Steaks 600g,5.0,8.33,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316078706,https://digitalcontent.api.tesco.com/v2/media/ghs/2a4abadf-f96d-4630-8383-8ebc4a62f1dc/4b002a72-8517-4565-aa81-edd26ad578e7.jpeg?h=225&w=225
Tesco 25 cocktail sausage 200g,2.0,10.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315741643,https://digitalcontent.api.tesco.com/v2/media/ghs/6c8c267e-376a-48fa-ab9c-3d43ba655126/2044d1cb-1f7e-4c4f-91b1-4cc6eee08151.jpeg?h=225&w=225
Tropicana Rise & Shine Pressed Apple Juice Drink 850ml,2.0,2.4,per_litre,Tesco,https://www.tesco.com/groceries/en-GB/products/316542557,https://digitalcontent.api.tesco.com/v2/media/ghs/b79417ac-5b29-40fc-a8f9-f448874c46fa/cabe0559-a9d2-45e0-9a37-15669a21813d_1190277175.jpeg?h=225&w=225
Jaffa Candy Grapes 500g,2.5,5.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317297284,https://digitalcontent.api.tesco.com/v2/media/ghs/cfd540a7-2fb3-415e-a323-862beacdb65a/cc5c8edd-b1f8-43f0-bc00-0f8909e86d31.jpeg?h=225&w=225
Unearthed Spanish Omelette with Red Pepper 250g,2.95,11.8,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315153521,https://digitalcontent.api.tesco.com/v2/media/ghs/325bc719-0ef2-48b6-89f5-117e0a4acd39/c8d1e570-0bad-4a32-a417-feebaefd6818.jpeg?h=225&w=225
Jaffa Crunchy Grapes 500g,2.5,5.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316808604,https://digitalcontent.api.tesco.com/v2/media/ghs/2a67f52d-6005-4e43-b52b-4cf0350252e6/67604c2d-6e62-4a5c-8678-83a256bcb64c.jpeg?h=225&w=225
Tesco Pork Loin Steaks 1kg,7.8,7.8,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314832566,https://digitalcontent.api.tesco.com/v2/media/ghs/616ab93f-9652-4237-a9d1-19446d683e4c/9a8ad044-3ab0-472d-a527-7d4f7453b643.jpeg?h=225&w=225
Cauldron Moreish-ly Moroccan Falafel 180g,2.5,13.9,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/320680062,https://digitalcontent.api.tesco.com/v2/media/ghs/ffa33d18-0e45-4fbf-aa6c-0e06b211db96/a3123328-98d8-42dd-a6a9-434f1ed37902.jpeg?h=225&w=225
Unearthed Spanish Omelette with Chorizo 250g,2.95,11.8,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315048928,https://digitalcontent.api.tesco.com/v2/media/ghs/985d8506-fd5b-410d-8878-7602fd636e5b/1dd07666-5433-447a-a81c-d053fffa23c2.jpeg?h=225&w=225
Tesco Finest 6 Spanish Croquetas With Spinach 210G,4.5,21.43,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/313381910,https://digitalcontent.api.tesco.com/v2/media/ghs/ac17af5a-6553-480c-8bc2-323e4ceaaf3c/2323f5df-7caf-4db7-a1c5-2117a22f5be3.jpeg?h=225&w=225
Noe; El Clerzo Chorizo De Aragon 225G,4.25,18.9,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/312836703,https://digitalcontent.api.tesco.com/v2/media/ghs/3f070884-37c2-48fc-bcef-e483e12da7e0/f12e58a5-7bf5-4581-bd3a-5f9342fd7fa7_1673183748.jpeg?h=225&w=225
Beretta Viva La Mamma Mushroom Risotto 250g,3.5,14.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316792701,https://digitalcontent.api.tesco.com/v2/media/ghs/fe57bca4-7d45-42a2-b009-20c6a4e3bf85/e5b893d0-1e8e-4c5e-b368-4fbdd2907821.jpeg?h=225&w=225
Tesco Finest Pork Cutlet 0.6-1KG,15.0,15.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317417316,https://digitalcontent.api.tesco.com/v2/media/ghs/689cea99-e41b-4d11-b347-256f39979eac/c7766196-2437-451a-8a3a-c125be6aae99.jpeg?h=225&w=225
Beretta Viva La Mamma Cheese Risotto 250g,3.5,14.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/316535206,https://digitalcontent.api.tesco.com/v2/media/ghs/d78b9b95-882a-496b-abf1-b02958373e24/15a68a2c-4207-47a6-a92d-8123028ca61d.jpeg?h=225&w=225
Noel El Clerzo Longaniza De Aragon 260G,4.25,16.4,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/312853383,https://digitalcontent.api.tesco.com/v2/media/ghs/2ca81735-6b4a-4777-9eb7-5bcf7b0ad7a2/2634bc27-2ce6-46d3-bdeb-1a45fabce3c7_321187258.jpeg?h=225&w=225
Tesco Finest 2 Pork Shoulder Steaks 400g,4.5,11.25,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317411829,https://digitalcontent.api.tesco.com/v2/media/ghs/bfb92a16-7da6-4a58-81b1-1aff2dfe53a6/716b9003-ea8d-433d-ad4f-c791f8b0343c.jpeg?h=225&w=225
Noel Fuet With Manchego Cheese 150G,3.0,20.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/312101496,https://digitalcontent.api.tesco.com/v2/media/ghs/59376efe-8b5d-4d68-87d0-af219f5a157a/d899f76a-ada0-43e8-bc3f-fd0cadf3d8d9_499359178.jpeg?h=225&w=225
The Gym Kitchen Meat Feast Pasta 400g,3.7,9.25,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317852186,https://digitalcontent.api.tesco.com/v2/media/ghs/c53641ac-289d-466f-b286-46b540c1a1c1/0bbe13e5-9b8b-4356-a0d9-ac11a4b7f333.jpeg?h=225&w=225
Noel Mini Fuet 70G,2.1,30.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/312228784,https://digitalcontent.api.tesco.com/v2/media/ghs/cb89b271-251b-43fa-82b4-f667ed7b9195/adfc7171-9c52-46bf-891a-7c3eff38800d_1145299136.jpeg?h=225&w=225
Tesco Finest Rarebit Dauphinoise Potatoes 400g,4.2,10.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317296901,https://digitalcontent.api.tesco.com/v2/media/ghs/6e3edaf1-935b-4f54-bca7-6093703e96a4/8b72b7c7-e1a1-4ff3-a5c1-921ff8ad1955.jpeg?h=225&w=225
Tom Parker Creamery Free Range Single Cream 250ml,1.8,7.2,per_litre,Tesco,https://www.tesco.com/groceries/en-GB/products/318092639,https://digitalcontent.api.tesco.com/v2/media/ghs/3e4c1af4-6117-44cb-8cc4-80051faf1678/b498b8cf-5619-4fa0-94c4-954f7c8b0589.jpeg?h=225&w=225
Heinz Spaghetti Carbonara 400G,2.0,5.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317198205,https://digitalcontent.api.tesco.com/v2/media/ghs/3ebbf01e-ef30-4954-b9f1-e8e32cbf6162/82205faf-78b9-4a14-b2b4-4a19ca45ff8d_1348299171.jpeg?h=225&w=225
Nanna Tate Crispy Chips 450g,2.0,4.4,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317742178,https://digitalcontent.api.tesco.com/v2/media/ghs/0252613c-5f85-436d-bcd1-4890802845ff/9e04c516-d075-4eb5-891e-ac018ea980f7.jpeg?h=225&w=225
Nanna Tate Yummy Cheesy Mash Bake 400g,2.0,5.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317311357,https://digitalcontent.api.tesco.com/v2/media/ghs/ed19fce1-0bcd-46c1-b9f0-dc8bbaf22107/493f3a17-83e7-492c-ac4d-5226f6ece0ff.jpeg?h=225&w=225
Nanna Tate Crunchy Roasts 450g,2.0,4.44,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317766000,https://digitalcontent.api.tesco.com/v2/media/ghs/90826b9d-3a6d-4002-be8c-31b1cce5b074/4a3763fa-9fe7-457d-a732-cbb7bfa86e7a.jpeg?h=225&w=225
Tesco Skinny Fries 500G,1.55,3.1,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/315151552,https://digitalcontent.api.tesco.com/v2/media/ghs/2ac14554-1d59-471e-9f65-013bda48abab/3e34b93e-6e52-498f-8863-dced18f479e7.jpeg?h=225&w=225
Tesco Garlic and Herb Crinkle Cut Chips 500g,1.75,3.5,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317401749,https://digitalcontent.api.tesco.com/v2/media/ghs/24915b79-70f6-44da-9b5e-d4025d519f11/755bb777-4e03-49bc-9f7e-a5e7cc5a0a18.jpeg?h=225&w=225
Tesco Finest Pork Cutlet 300-520g,4.2,14.0,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317293075,https://digitalcontent.api.tesco.com/v2/media/ghs/62cb8cce-fc6d-4bf3-b6a6-aab0d988bfc8/10fbbf6d-9c35-45fd-b636-6d3d783550b0.jpeg?h=225&w=225
Tesco Finest Hasselback Potatoes Garlic Parsley Butter 450G,2.55,5.67,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/314942539,https://digitalcontent.api.tesco.com/v2/media/ghs/8fc224c6-0bac-4cea-9259-4dbebd368a3c/6e0ad1e2-c453-4efa-b13f-0c4c816411d7.jpeg?h=225&w=225
Nanna Tate Super Scrumptious Mash 400g,1.3,3.25,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/320381595,https://digitalcontent.api.tesco.com/v2/media/ghs/1ba03a57-1ff8-48f4-bb54-5b92059b926a/88175439-7d8a-4b6b-9957-94ef02a236de.jpeg?h=225&w=225
Tesco Smoked Paprika Potato Waffles 400g,1.75,4.38,per_kilo,Tesco,https://www.tesco.com/groceries/en-GB/products/317299760,https://digitalcontent.api.tesco.com/v2/media/ghs/4dcc0aee-aa7f-41d0-88e0-65777a13f1d8/64e4e184-fb77-4c9c-95fe-418714204361.jpeg?h=225&w=225
